CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,ContractType,PaymentMethod,InternetService,Churn
CUST02743,18,68,46.13,3034.98,3,6,One Year,Credit Card,No,0
CUST02744,57,15,66.08,954.2,3,8,Two Year,Credit Card,Fiber Optic,0
CUST02745,59,29,85.31,2615.17,5,8,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02746,61,16,70.94,1032.27,4,9,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02747,48,58,40.15,2276.73,5,6,One Year,Electronic Check,Fiber Optic,0
CUST02748,33,30,30.29,824.75,2,4,Month-to-Month,Electronic Check,No,1
CUST02749,22,70,102.19,7769.19,3,6,Month-to-Month,Credit Card,No,0
CUST02750,35,18,67.93,1293.72,1,1,Two Year,Bank Transfer,Fiber Optic,0
CUST02751,48,6,26.21,172.45,2,8,One Year,Mailed Check,No,0
CUST02752,24,42,45.81,2081.95,3,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02753,21,47,100.4,4545.12,1,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02754,30,71,95.17,7016.17,5,4,Month-to-Month,Bank Transfer,DSL,0
CUST02755,22,62,107.58,6412.0,2,3,One Year,Electronic Check,No,0
CUST02756,18,63,80.21,5445.49,1,3,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02757,45,46,62.29,2814.22,4,0,Two Year,Credit Card,Fiber Optic,0
CUST02758,60,26,62.66,1588.81,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02759,46,31,39.4,1322.55,2,3,Month-to-Month,Credit Card,No,1
CUST02760,23,10,85.08,908.1,1,3,One Year,Electronic Check,DSL,1
CUST02761,37,31,78.51,2660.74,4,9,Two Year,Electronic Check,Fiber Optic,0
CUST02762,20,26,35.49,842.65,5,2,Two Year,Credit Card,Fiber Optic,0
CUST02763,53,3,108.57,308.98,1,3,Month-to-Month,Credit Card,DSL,1
CUST02764,31,15,56.85,818.74,3,9,Month-to-Month,Bank Transfer,DSL,1
CUST02765,40,38,24.97,934.65,3,8,One Year,Bank Transfer,Fiber Optic,0
CUST02766,69,27,52.79,1417.62,4,0,Two Year,Electronic Check,DSL,0
CUST02767,51,71,106.99,7279.19,2,0,Two Year,Bank Transfer,No,0
CUST02768,61,34,111.7,4018.26,3,0,Month-to-Month,Electronic Check,No,0
CUST02769,37,69,69.04,4500.07,3,4,One Year,Electronic Check,DSL,0
CUST02770,71,47,115.63,5648.4,1,5,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02771,58,3,107.52,345.27,3,3,Month-to-Month,Electronic Check,DSL,1
CUST02772,47,15,102.52,1569.74,3,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02773,51,51,105.97,5246.88,5,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02774,53,39,58.19,2127.66,3,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02775,27,22,95.65,1950.35,5,3,Month-to-Month,Credit Card,Fiber Optic,0
CUST02776,32,38,77.73,3098.14,2,1,One Year,Credit Card,Fiber Optic,0
CUST02777,57,65,91.97,5941.04,4,6,One Year,Electronic Check,Fiber Optic,0
CUST02778,43,28,37.78,961.82,5,6,Month-to-Month,Electronic Check,No,1
CUST02779,62,4,93.14,408.61,1,4,One Year,Credit Card,No,0
CUST02780,47,23,115.76,2753.68,3,9,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02781,21,67,50.27,3599.67,5,8,Month-to-Month,Bank Transfer,DSL,0
CUST02782,55,55,118.62,6443.24,3,0,Two Year,Electronic Check,Fiber Optic,0
CUST02783,52,60,57.84,3786.35,5,9,Month-to-Month,Bank Transfer,No,0
CUST02784,38,65,39.97,2442.06,3,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02785,63,9,31.23,263.36,5,4,One Year,Bank Transfer,Fiber Optic,0
CUST02786,37,21,98.5,2229.9,4,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02787,24,5,75.48,406.98,3,9,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02788,24,1,50.71,50.7,2,0,One Year,Mailed Check,No,0
CUST02789,69,60,80.85,4487.66,1,0,One Year,Mailed Check,No,0
CUST02790,39,67,53.21,3426.19,2,2,Month-to-Month,Credit Card,DSL,0
CUST02791,41,12,64.84,817.58,4,2,Two Year,Mailed Check,DSL,1
CUST02792,35,52,106.27,5908.23,3,2,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02793,60,38,86.82,3198.51,2,4,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02794,52,5,96.24,438.97,3,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02795,69,66,78.35,5342.45,2,5,Month-to-Month,Credit Card,DSL,0
CUST02796,68,62,119.14,7740.48,5,8,Two Year,Credit Card,Fiber Optic,0
CUST02797,74,41,44.14,1782.28,2,5,One Year,Electronic Check,Fiber Optic,0
CUST02798,36,51,46.23,2396.87,3,3,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02799,51,29,29.26,931.12,3,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02800,37,57,75.4,4078.72,4,6,Month-to-Month,Electronic Check,No,0
CUST02801,58,32,81.34,2640.74,2,8,One Year,Bank Transfer,Fiber Optic,0
CUST02802,60,71,92.6,6720.23,1,9,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02803,32,5,53.54,270.35,4,2,Two Year,Mailed Check,Fiber Optic,0
CUST02804,67,13,21.23,296.3,3,9,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02805,34,69,83.22,5862.98,4,8,Month-to-Month,Bank Transfer,DSL,0
CUST02806,74,21,119.87,2521.23,3,1,Two Year,Bank Transfer,No,0
CUST02807,66,23,49.45,1051.7,3,5,Two Year,Mailed Check,Fiber Optic,1
CUST02808,19,57,38.39,2277.37,5,1,Month-to-Month,Bank Transfer,DSL,0
CUST02809,40,14,48.18,624.85,1,4,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02810,40,37,62.54,2094.93,1,0,Two Year,Bank Transfer,DSL,0
CUST02811,64,21,45.09,944.75,5,2,One Year,Electronic Check,Fiber Optic,0
CUST02812,59,15,54.7,832.33,5,5,One Year,Mailed Check,DSL,0
CUST02813,20,69,83.82,6360.89,3,3,One Year,Mailed Check,DSL,0
CUST02814,65,15,54.5,852.26,3,0,Two Year,Electronic Check,Fiber Optic,0
CUST02815,30,7,59.61,446.33,3,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02816,39,48,24.0,1116.75,5,5,Month-to-Month,Mailed Check,DSL,0
CUST02817,27,62,111.79,6943.6,3,7,Month-to-Month,Electronic Check,DSL,1
CUST02818,26,10,60.69,664.45,4,1,One Year,Mailed Check,DSL,0
CUST02819,48,51,52.81,2649.03,2,4,Month-to-Month,Mailed Check,DSL,1
CUST02820,22,39,28.65,1185.95,2,1,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02821,22,59,83.42,4947.26,4,1,One Year,Credit Card,DSL,0
CUST02822,62,10,106.38,1005.09,2,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST02823,37,70,24.12,1715.22,1,7,Two Year,Credit Card,Fiber Optic,1
CUST02824,54,44,34.53,1433.53,1,9,Month-to-Month,Credit Card,DSL,1
CUST02825,74,60,34.64,1871.76,5,6,One Year,Electronic Check,Fiber Optic,0
CUST02826,20,26,80.23,1975.73,2,3,One Year,Electronic Check,Fiber Optic,0
CUST02827,63,67,112.12,7051.21,1,9,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02828,24,45,63.78,2795.87,5,4,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02829,61,10,54.38,586.07,5,5,Month-to-Month,Credit Card,DSL,1
CUST02830,35,66,96.58,6231.57,3,6,One Year,Credit Card,Fiber Optic,0
CUST02831,25,57,94.26,5743.56,4,6,One Year,Bank Transfer,No,0
CUST02832,31,22,44.68,993.8,4,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST02833,38,39,36.08,1268.64,1,4,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02834,59,28,55.78,1464.64,2,3,Two Year,Mailed Check,Fiber Optic,0
CUST02835,56,39,97.56,4133.04,3,6,Month-to-Month,Electronic Check,No,1
CUST02836,59,69,89.51,6304.61,3,6,Two Year,Credit Card,DSL,0
CUST02837,19,64,86.59,6017.53,2,4,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02838,73,16,102.94,1584.54,1,7,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02839,42,69,47.71,3434.79,5,1,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02840,24,32,53.97,1820.94,4,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST02841,70,51,24.23,1353.52,4,9,Two Year,Credit Card,Fiber Optic,0
CUST02842,63,55,106.87,5311.66,3,7,One Year,Mailed Check,Fiber Optic,0
CUST02843,22,35,78.24,2986.19,3,7,One Year,Credit Card,Fiber Optic,0
CUST02844,42,33,49.81,1608.16,3,8,One Year,Mailed Check,DSL,0
CUST02845,69,33,26.94,949.17,3,6,One Year,Credit Card,No,0
CUST02846,56,62,92.34,5776.34,4,6,One Year,Bank Transfer,DSL,0
CUST02847,29,28,94.87,2690.81,5,4,One Year,Bank Transfer,DSL,0
CUST02848,57,20,86.62,1683.64,4,8,Two Year,Credit Card,DSL,1
CUST02849,28,26,40.38,1118.8,4,7,One Year,Credit Card,Fiber Optic,1
CUST02850,38,14,111.32,1484.95,1,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02851,29,28,95.32,2664.7,3,1,Month-to-Month,Credit Card,Fiber Optic,0
CUST02852,57,9,85.78,781.27,5,8,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02853,71,7,85.09,624.55,2,3,Month-to-Month,Electronic Check,DSL,1
CUST02854,20,52,110.44,5710.08,3,3,Month-to-Month,Bank Transfer,DSL,0
CUST02855,52,6,112.83,701.39,2,1,Month-to-Month,Mailed Check,No,1
CUST02856,32,41,79.56,3252.52,1,2,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02857,60,56,61.67,3563.39,4,1,Two Year,Mailed Check,No,0
CUST02858,25,52,56.37,3033.51,2,0,One Year,Electronic Check,DSL,0
CUST02859,38,32,101.91,3397.65,3,0,Month-to-Month,Electronic Check,No,0
CUST02860,29,14,84.46,1258.9,3,2,Two Year,Bank Transfer,No,0
CUST02861,67,67,27.73,1872.81,5,7,Two Year,Electronic Check,Fiber Optic,0
CUST02862,22,60,34.22,1927.17,5,8,Two Year,Bank Transfer,Fiber Optic,0
CUST02863,51,44,110.02,5014.74,3,2,Month-to-Month,Mailed Check,DSL,0
CUST02864,24,7,108.45,694.94,1,4,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02865,52,3,115.18,326.13,3,8,Month-to-Month,Electronic Check,No,1
CUST02866,61,23,62.79,1528.44,5,7,One Year,Mailed Check,Fiber Optic,0
CUST02867,60,12,98.41,1165.54,3,9,One Year,Credit Card,DSL,1
CUST02868,19,62,102.82,6372.5,3,4,One Year,Credit Card,Fiber Optic,0
CUST02869,62,15,51.57,848.95,4,1,One Year,Mailed Check,Fiber Optic,0
CUST02870,34,21,34.53,686.8,3,1,Two Year,Electronic Check,Fiber Optic,0
CUST02871,56,70,119.7,7574.03,3,7,One Year,Bank Transfer,Fiber Optic,0
CUST02872,72,59,23.02,1252.72,3,0,Two Year,Mailed Check,No,0
CUST02873,24,16,79.73,1210.55,5,4,Two Year,Mailed Check,DSL,0
CUST02874,38,28,85.02,2488.16,3,3,Month-to-Month,Mailed Check,DSL,0
CUST02875,67,37,88.18,3442.6,2,9,Two Year,Bank Transfer,DSL,0
CUST02876,26,48,45.56,2215.66,3,9,Month-to-Month,Electronic Check,No,0
CUST02877,32,67,92.16,5872.08,4,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST02878,49,62,41.64,2592.9,5,5,Two Year,Mailed Check,Fiber Optic,0
CUST02879,74,70,102.9,6504.49,5,3,Month-to-Month,Mailed Check,No,1
CUST02880,34,3,41.91,130.31,4,7,Month-to-Month,Credit Card,Fiber Optic,0
CUST02881,39,17,89.67,1559.25,4,2,Two Year,Mailed Check,DSL,0
CUST02882,63,40,98.34,3557.44,3,7,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02883,24,4,38.89,165.44,2,9,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02884,36,26,43.8,1198.76,3,1,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02885,36,11,97.91,1035.7,4,2,Month-to-Month,Mailed Check,DSL,1
CUST02886,40,67,28.6,1968.07,3,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02887,50,5,39.08,199.35,2,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02888,30,11,65.55,669.62,1,6,Two Year,Electronic Check,DSL,0
CUST02889,40,14,113.02,1485.19,1,1,Month-to-Month,Mailed Check,No,1
CUST02890,70,11,76.19,868.77,3,3,One Year,Mailed Check,DSL,0
CUST02891,65,41,58.77,2618.41,4,6,Month-to-Month,Mailed Check,No,0
CUST02892,72,26,117.84,3110.51,4,9,Month-to-Month,Mailed Check,DSL,0
CUST02893,56,65,66.37,4372.63,5,4,One Year,Bank Transfer,No,0
CUST02894,51,19,63.37,1239.42,4,0,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02895,30,39,61.16,2357.06,1,1,Month-to-Month,Bank Transfer,DSL,1
CUST02896,27,47,51.22,2192.6,5,0,Month-to-Month,Mailed Check,DSL,0
CUST02897,48,45,52.57,2316.66,5,1,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02898,41,57,88.78,5465.78,5,4,Month-to-Month,Bank Transfer,No,0
CUST02899,62,15,24.08,383.29,3,2,Month-to-Month,Electronic Check,DSL,1
CUST02900,18,37,88.18,3541.63,2,3,Month-to-Month,Bank Transfer,DSL,0
CUST02901,68,57,40.12,2128.08,5,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02902,27,62,58.42,3626.41,1,4,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02903,40,44,34.65,1550.61,4,7,Two Year,Credit Card,Fiber Optic,0
CUST02904,38,47,75.28,3332.68,5,5,Month-to-Month,Mailed Check,DSL,0
CUST02905,70,62,92.94,5417.37,5,2,One Year,Electronic Check,Fiber Optic,0
CUST02906,59,45,55.47,2636.74,3,9,One Year,Credit Card,DSL,0
CUST02907,20,68,36.34,2556.17,5,4,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02908,66,10,42.65,439.06,5,8,Month-to-Month,Mailed Check,DSL,1
CUST02909,56,25,101.81,2426.67,5,0,Month-to-Month,Electronic Check,No,1
CUST02910,21,8,46.76,374.63,2,8,Month-to-Month,Mailed Check,Fiber Optic,1
CUST02911,62,7,97.47,617.21,4,7,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02912,19,34,53.12,1672.41,5,2,Month-to-Month,Credit Card,No,0
CUST02913,42,17,38.87,663.26,2,7,Two Year,Bank Transfer,No,0
CUST02914,27,29,92.73,2586.83,2,7,One Year,Mailed Check,Fiber Optic,0
CUST02915,18,32,66.85,2338.59,2,8,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02916,49,45,23.13,1034.81,2,2,Two Year,Credit Card,No,0
CUST02917,57,68,115.99,7230.67,4,8,Month-to-Month,Electronic Check,DSL,0
CUST02918,45,61,34.78,1916.74,5,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02919,37,27,55.34,1561.51,1,3,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02920,47,24,58.48,1311.3,2,3,Two Year,Electronic Check,Fiber Optic,0
CUST02921,26,55,68.94,3555.11,5,2,Month-to-Month,Bank Transfer,No,0
CUST02922,20,9,98.54,873.38,3,4,One Year,Credit Card,Fiber Optic,0
CUST02923,26,39,20.61,765.82,2,8,One Year,Credit Card,Fiber Optic,0
CUST02924,21,31,113.25,3592.52,4,8,Month-to-Month,Mailed Check,No,1
CUST02925,61,13,84.6,1096.64,5,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02926,52,44,115.06,4669.42,2,1,Month-to-Month,Electronic Check,DSL,0
CUST02927,28,23,101.74,2473.25,3,0,One Year,Electronic Check,DSL,0
CUST02928,50,14,112.78,1555.56,4,6,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02929,45,47,80.1,3848.15,5,3,Month-to-Month,Mailed Check,DSL,0
CUST02930,24,13,55.73,652.62,3,7,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02931,73,48,64.29,3164.0,5,7,One Year,Electronic Check,No,0
CUST02932,71,12,85.8,984.92,4,1,One Year,Electronic Check,DSL,1
CUST02933,61,31,62.69,1941.3,3,6,Month-to-Month,Electronic Check,No,1
CUST02934,64,58,93.17,5185.09,3,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02935,49,17,29.18,545.38,4,9,Month-to-Month,Electronic Check,No,1
CUST02936,63,55,103.0,5359.97,1,7,Month-to-Month,Electronic Check,DSL,1
CUST02937,48,52,40.42,2275.33,2,3,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02938,27,65,114.39,8057.23,2,9,One Year,Electronic Check,Fiber Optic,0
CUST02939,27,12,35.55,419.91,5,2,Month-to-Month,Mailed Check,Fiber Optic,0
CUST02940,66,51,32.92,1612.93,5,8,Month-to-Month,Credit Card,No,0
CUST02941,43,67,101.19,6618.26,5,3,Month-to-Month,Electronic Check,No,0
CUST02942,59,55,101.87,6151.2,1,9,Month-to-Month,Electronic Check,DSL,0
CUST02943,26,14,93.88,1345.49,2,7,One Year,Electronic Check,Fiber Optic,1
CUST02944,43,59,116.05,6908.45,2,5,One Year,Electronic Check,Fiber Optic,0
CUST02945,22,8,47.05,341.49,1,2,Month-to-Month,Credit Card,DSL,1
CUST02946,30,42,102.66,4611.9,2,1,Month-to-Month,Bank Transfer,No,0
CUST02947,24,36,55.2,1821.92,3,9,One Year,Mailed Check,Fiber Optic,1
CUST02948,29,38,73.74,2548.23,5,8,One Year,Mailed Check,No,0
CUST02949,52,37,64.56,2281.16,1,5,Two Year,Electronic Check,No,0
CUST02950,18,3,20.59,61.46,5,8,Two Year,Mailed Check,DSL,0
CUST02951,29,37,77.45,3092.05,5,7,Two Year,Electronic Check,Fiber Optic,0
CUST02952,57,67,94.75,6716.59,1,3,Two Year,Credit Card,Fiber Optic,0
CUST02953,26,32,37.46,1126.09,2,8,Two Year,Bank Transfer,No,0
CUST02954,49,20,113.17,2205.41,3,7,One Year,Electronic Check,Fiber Optic,0
CUST02955,67,71,73.04,5476.49,5,4,One Year,Bank Transfer,DSL,0
CUST02956,62,8,37.82,304.24,4,0,One Year,Electronic Check,Fiber Optic,0
CUST02957,24,35,84.59,2768.06,5,7,Month-to-Month,Electronic Check,DSL,1
CUST02958,26,37,39.19,1419.97,2,3,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02959,58,34,26.35,918.58,5,3,Two Year,Electronic Check,No,0
CUST02960,37,66,88.53,6396.1,5,7,Month-to-Month,Electronic Check,DSL,0
CUST02961,41,30,31.07,962.25,3,8,Month-to-Month,Credit Card,DSL,1
CUST02962,45,70,30.62,1936.11,1,0,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02963,51,5,93.99,489.24,2,8,Month-to-Month,Mailed Check,No,1
CUST02964,43,53,25.52,1285.18,1,2,Month-to-Month,Electronic Check,DSL,1
CUST02965,19,43,100.98,4656.51,5,5,Month-to-Month,Electronic Check,DSL,0
CUST02966,23,18,99.61,1751.43,2,8,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02967,18,17,34.14,545.5,4,2,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02968,33,52,71.84,3711.63,2,2,Month-to-Month,Mailed Check,DSL,0
CUST02969,64,46,29.66,1297.67,5,9,Month-to-Month,Electronic Check,No,1
CUST02970,73,44,83.26,3469.76,4,3,Month-to-Month,Electronic Check,No,0
CUST02971,45,4,26.29,106.71,2,9,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02972,19,43,114.45,5184.4,3,3,One Year,Credit Card,DSL,0
CUST02973,22,70,40.77,3045.31,1,6,Month-to-Month,Electronic Check,Fiber Optic,0
CUST02974,64,2,88.29,172.97,1,5,Two Year,Bank Transfer,DSL,1
CUST02975,37,34,32.83,1019.48,5,9,One Year,Bank Transfer,Fiber Optic,0
CUST02976,68,36,40.96,1469.82,5,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02977,46,64,65.09,4110.9,5,5,Month-to-Month,Bank Transfer,DSL,0
CUST02978,68,21,77.31,1525.11,4,4,Month-to-Month,Mailed Check,DSL,1
CUST02979,25,34,119.89,4399.08,2,3,Month-to-Month,Credit Card,DSL,0
CUST02980,66,51,22.59,1261.49,1,4,Two Year,Electronic Check,DSL,1
CUST02981,49,5,20.03,91.18,4,4,One Year,Mailed Check,DSL,0
CUST02982,42,57,55.04,3322.65,2,7,One Year,Bank Transfer,Fiber Optic,0
CUST02983,48,59,56.62,3437.67,1,0,One Year,Credit Card,Fiber Optic,0
CUST02984,36,52,108.38,5367.05,1,5,Two Year,Mailed Check,DSL,0
CUST02985,52,47,111.26,5370.49,3,5,Two Year,Credit Card,Fiber Optic,1
CUST02986,61,54,108.05,5401.47,5,7,Month-to-Month,Bank Transfer,No,1
CUST02987,64,56,34.32,1756.3,2,6,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02988,73,65,61.21,4371.37,5,4,Month-to-Month,Credit Card,No,0
CUST02989,41,31,94.59,3012.22,2,1,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST02990,61,33,51.26,1608.13,4,3,Month-to-Month,Mailed Check,DSL,1
CUST02991,68,46,86.32,3931.21,2,2,Month-to-Month,Bank Transfer,DSL,0
CUST02992,19,14,43.71,667.09,4,2,One Year,Electronic Check,Fiber Optic,1
CUST02993,45,61,52.34,3153.73,2,7,Month-to-Month,Credit Card,No,0
CUST02994,57,55,106.04,6299.47,4,4,One Year,Credit Card,Fiber Optic,0
CUST02995,44,45,45.05,2176.83,3,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST02996,23,22,116.43,2481.67,1,1,Month-to-Month,Electronic Check,Fiber Optic,1
CUST02997,55,25,50.63,1315.26,2,9,Two Year,Electronic Check,DSL,0
CUST02998,41,31,22.35,715.18,2,4,Month-to-Month,Electronic Check,DSL,1
CUST02999,53,48,45.49,2301.96,3,2,One Year,Electronic Check,No,0
CUST03000,18,56,37.12,2023.01,2,3,Two Year,Bank Transfer,DSL,0
CUST03001,18,48,70.68,3088.94,3,8,Month-to-Month,Credit Card,Fiber Optic,0
CUST03002,52,67,31.27,1957.35,5,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03003,73,69,82.6,5832.6,4,1,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03004,54,51,107.49,5783.6,2,9,Month-to-Month,Credit Card,No,1
CUST03005,71,27,56.25,1596.58,4,1,Two Year,Credit Card,DSL,0
CUST03006,66,43,36.85,1611.04,5,2,Two Year,Bank Transfer,No,0
CUST03007,34,31,60.0,1705.6,2,7,Month-to-Month,Mailed Check,DSL,1
CUST03008,23,45,98.6,4008.51,2,5,One Year,Bank Transfer,DSL,0
CUST03009,49,58,79.15,4849.67,1,4,Two Year,Mailed Check,Fiber Optic,0
CUST03010,53,27,30.11,821.12,5,9,Month-to-Month,Electronic Check,No,1
CUST03011,61,36,73.72,2803.93,5,7,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03012,47,4,66.81,249.21,3,9,Two Year,Bank Transfer,DSL,1
CUST03013,70,53,52.71,2741.97,5,2,One Year,Mailed Check,Fiber Optic,0
CUST03014,66,35,31.02,1176.57,4,8,Month-to-Month,Credit Card,DSL,0
CUST03015,51,33,118.11,3641.67,5,2,Month-to-Month,Credit Card,No,0
CUST03016,49,38,37.6,1303.65,5,8,Month-to-Month,Bank Transfer,No,0
CUST03017,19,16,39.27,647.68,5,5,One Year,Electronic Check,Fiber Optic,0
CUST03018,62,43,34.56,1514.1,2,5,One Year,Electronic Check,Fiber Optic,0
CUST03019,56,53,77.02,4451.06,4,1,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03020,69,25,64.37,1739.99,1,8,One Year,Credit Card,Fiber Optic,0
CUST03021,23,10,44.96,471.98,5,2,Month-to-Month,Mailed Check,DSL,0
CUST03022,26,28,62.94,1592.9,2,5,One Year,Electronic Check,Fiber Optic,1
CUST03023,56,15,87.35,1305.14,3,1,One Year,Electronic Check,Fiber Optic,1
CUST03024,45,27,48.17,1403.62,3,9,Month-to-Month,Electronic Check,No,0
CUST03025,51,45,111.52,4952.01,4,3,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST03026,42,9,50.63,497.83,4,7,Month-to-Month,Mailed Check,No,1
CUST03027,54,54,39.82,2215.74,5,7,One Year,Electronic Check,Fiber Optic,0
CUST03028,55,16,115.46,1703.02,4,5,One Year,Mailed Check,No,0
CUST03029,28,64,101.06,6479.58,4,1,Month-to-Month,Credit Card,No,0
CUST03030,61,53,54.31,2991.25,3,2,Two Year,Mailed Check,DSL,0
CUST03031,46,20,104.14,1901.81,3,6,Two Year,Electronic Check,Fiber Optic,0
CUST03032,50,40,71.88,2785.92,5,5,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03033,53,8,54.68,456.39,2,5,Month-to-Month,Credit Card,No,1
CUST03034,60,8,103.96,774.65,4,2,Month-to-Month,Electronic Check,DSL,1
CUST03035,35,68,95.22,6278.33,2,5,Month-to-Month,Electronic Check,Fiber Optic,0
CUST03036,18,57,49.79,2945.68,3,0,Two Year,Mailed Check,No,0
CUST03037,28,11,80.67,936.25,2,4,One Year,Electronic Check,DSL,1
CUST03038,73,21,56.94,1200.15,2,0,Month-to-Month,Credit Card,Fiber Optic,1
CUST03039,30,15,20.11,329.13,5,6,Month-to-Month,Bank Transfer,Fiber Optic,0
CUST03040,32,29,116.18,3655.88,4,5,Month-to-Month,Electronic Check,Fiber Optic,1
CUST03041,66,21,74.96,1565.86,4,8,Month-to-Month,Credit Card,Fiber Optic,1
CUST03042,31,24,79.84,1786.04,1,4,Month-to-Month,Bank Transfer,DSL,1
CUST03043,44,38,79.99,3205.51,2,1,Two Year,Mailed Check,Fiber Optic,0
CUST03044,39,14,75.06,996.91,2,2,One Year,Electronic Check,DSL,0
CUST03045,55,63,49.0,3298.98,4,8,Two Year,Bank Transfer,No,0
CUST03046,51,52,117.16,6198.38,5,9,Month-to-Month,Credit Card,DSL,1
CUST03047,47,54,82.17,4343.03,2,0,Month-to-Month,Electronic Check,No,0
CUST03048,46,13,87.09,1144.97,2,6,Two Year,Mailed Check,Fiber Optic,0
CUST03049,65,51,65.48,3361.36,3,4,Month-to-Month,Credit Card,Fiber Optic,0
CUST03050,51,60,48.79,3175.82,5,2,Month-to-Month,Mailed Check,DSL,0
CUST03051,46,13,26.43,324.02,2,5,Two Year,Electronic Check,Fiber Optic,0
CUST03052,68,54,55.02,3225.68,2,9,One Year,Electronic Check,DSL,1
CUST03053,23,26,37.61,886.2,3,1,Two Year,Bank Transfer,DSL,0
CUST03054,65,56,86.21,5087.62,5,8,Month-to-Month,Bank Transfer,Fiber Optic,1
CUST03055,29,34,107.9,3976.53,4,0,One Year,Electronic Check,DSL,0
CUST03056,36,57,50.28,2804.98,3,7,Month-to-Month,Electronic Check,No,0
CUST03057,18,11,53.29,536.12,4,0,Month-to-Month,Mailed Check,Fiber Optic,0
CUST03058,50,28,87.04,2585.52,1,0,Month-to-Month,Bank Transfer,DSL,1
CUST03059,65,20,34.93,746.44,4,0,Two Year,Electronic Check,No,0
CUST03060,39,18,112.94,1966.41,1,8,Month-to-Month,Mailed Check,DSL,1
